26,576
26,576
26,576
34,569
34,569
35,567.5
35,567.5
36,567
36,567
36,566
37,565.5
37,565.5
36,565
36,565
36,565
36,565
36,564
38,564
37,563.5
38,563
38,563
39,562.5
38,562
38,562
38,562
39,560.5
40,561
40,560
41,559.5
41,559.5
41,559.5
41,558.5
40,559
41,558.5
41,558.5
42,558
41,557.5
41,557.5
42,557
41,556.5
42,556
42,556
41,555.5
42,555
43,555.5
43,554.5
43,554.5
43,554.5
43,554.5
44,554
45,552.5
44,553
44,553
45,552.5
45,552.5
45,551.5
45,551.5
45,551.5
51,540.5
53,535.5
53,534.5
56,527
56,526
57,525.5
58,523
58,521
58,520
58,519
60,518
60,517
60,516
61,515.5
60,514
60,513
62,512
62,511
63,509.5
63,508.5
62,507
64,506
63,504.5
63,503.5
63,501.5
65,501.5
65,499.5
64,498
66,497
66,496
66,493
67,491.5
69,490.5
69,489.5
68,488
69,486.5
69,484.5
71,483.5
70,482
70,480
71,477.5
73,476.5
73,475.5
74,472
74,470
75,468.5
76,465
77,461.5
79,449.5
13,575.5
14,575
15,574.5
15,574.5
16,574
16,574
16,574
16,573
17,571.5
17,569.5
17,569.5
17,569.5
17,569.5
16,569
17,568.5
17,567.5
17,567.5
18,567
18,567
18,567
18,567
18,567
19,566.5
18,566
19,564.5
18,564
18,564
19,563.5
18,563
19,561.5
19,560.5
19,560.5
19,559.5
18,559
19,558.5
20,578
19,557.5
19,556.5
19,555.5
21,575.5
22,575
23,575.5
19,553.5
19,553.5
19,553.5
20,553
19,552.5
20,552
20,552
20,552
20,551
20,551
20,551
21,550.5
21,550.5
21,550.5
21,550.5
21,550.5
21,550.5
21,549.5
22,550
21,549.5
21,549.5
21,549.5
22,549
22,549
23,548.5
23,548.5
22,548
22,570
22,548
22,547
22,547
23,546.5
23,546.5
23,546.5
23,545.5
23,544.5
22,543
24,543
24,542
24,542
24,541
24,540
24,540
23,539.5
23,538.5
24,538
25,537.5
24,537
24,537
23,536.5
24,536
24,535
24,535
25,534.5
25,533.5
25,533.5
25,533.5
25,533.5
25,533.5
25,532.5
25,532.5
25,532.5
26,532
26,532
26,532
25,531.5
25,531.5
26,531
26,531
26,530
26,530
26,529
26,529
27,528.5
27,528.5
16,581
28,528
27,527.5
27,527.5
16,581
28,527
28,526
28,526
16,581
27,524.5
16,581
28,524
28,524
29,523.5
28,522
28,522
29,521.5
29,520.5
29,519.5
17,580.5
29,519.5
29,518.5
29,517.5
30,517
30,516
30,516
30,515
17,578.5
30,514
31,513.5
31,511.5
30,511
31,510.5
31,509.5
31,508.5
31,507.5
31,507.5
31,506.5
31,505.5
32,504
32,503
33,502.5
33,501.5
32,501
33,500.5
33,499.5
32,499
33,498.5
34,498
34,497
35,496.5
34,496
35,494.5
35,494.5
35,493.5
36,493
36,492
36,491
36,490
37,489.5
37,488.5
37,487.5
37,486.5
37,485.5
37,484.5
37,483.5
38,482
37,481.5
38,480
38,479
38,478
38,477
39,475.5
39,474.5
39,473.5
40,472
40,471
23,572.5
41,469.5
41,468.5
41,466.5
41,465.5
42,464
43,462.5
42,461
24,571
43,459.5
43,457.5
43,456.5
44,455
45,453.5
45,451.5
45,450.5
45,448.5
46,447
46,445
47,443.5
47,441.5
48,440
48,438
49,435.5
49,433.5
49,431.5
49,429.5
51,427.5
50,425
51,422.5
30,538
52,420
53,417.5
53,414.5
54,412
54,409
54,406
54,403
55,399.5
55,396.5
32,535
56,393
57,389.5
58,385
59,381.5
59,377.5
60,373
61,368.5
62,364
63,359.5
63,354.5
64,349
64,344
66,338
67,332.5
67,326.5
68,320
69,312.5
38,522
38,522
39,521.5
38,521
39,520.5
39,520.5
39,519.5
39,519.5
40,519
40,518
41,517.5
41,517.5
41,516.5
41,516.5
41,515.5
42,515
42,514
42,513
43,512.5
42,512
43,511.5
43,510.5
43,509.5
44,509
44,508
45,507.5
45,506.5
45,505.5
46,505
45,503.5
47,502.5
47,501.5
47,500.5
47,499.5
47,498.5
48,497
48,496
48,495
49,493.5
49,492.5
50,491
23,561.5
50,490
23,561.5
50,489
24,561
51,487.5
23,560.5
52,486
52,485
52,483
24,560
53,481.5
24,560
53,479.5
53,478.5
54,477
54,475
54,474
24,559
55,472.5
55,470.5
56,468
25,558.5
56,466
56,464
57,462.5
58,461
58,459
25,557.5
59,456.5
24,557
59,454.5
24,557
59,451.5
60,449
24,557
60,447
25,556.5
61,444.5
61,441.5
25,556.5
62,439
25,556.5
62,436
25,556.5
62,433
25,555.5
63,429.5
25,555.5
64,426
25,555.5
65,423.5
26,555
65,419.5
25,554.5
26,553
26,553
27,552.5
26,552
26,552
27,551.5
27,551.5
27,551.5
27,551.5
27,551.5
27,550.5
27,550.5
27,550.5
28,550
28,550
28,550
28,549
28,549
29,548.5
29,548.5
28,548
29,547.5
30,547
30,547
30,546
30,546
31,545.5
31,544.5
31,544.5
31,543.5
31,543.5
31,542.5
32,542
31,541.5
32,541
32,540
32,539
32,539
32,538
32,537
33,536.5
33,535.5
33,534.5
34,534
34,533
34,532
34,531
34,529
35,528.5
34,527
36,526
36,525
36,524
37,523.5
37,522.5
37,521.5
37,520.5
38,520
38,519
38,518
38,517
39,515.5
39,514.5
40,513
40,512
40,511
41,509.5
41,508.5
41,506.5
42,505
42,504
43,502.5
44,501
44,500
44,498
44,496
45,494.5
46,492
46,490
47,488.5
47,485.5
47,483.5
49,481.5
49,478.5
48,476
50,473
51,470.5
51,467.5
51,464.5
53,461.5
26,572
54,458
55,454.5
56,451
23,568.5
56,447
57,442.5
58,438
59,433.5
60,428
61,423.5
62,418
28,567
24,563
25,561.5
25,561.5
26,561
25,560.5
26,560
26,559
26,559
25,558.5
26,557
27,556.5
27,555.5
26,555
26,554
28,554
28,553
27,552.5
28,552
29,551.5
29,549.5
29,548.5
34,550
30,547
30,545
30,544
31,543.5
31,542.5
31,541.5
31,540.5
32,540
32,539
32,537
33,536.5
33,535.5
33,534.5
33,532.5
34,532
33,530.5
34,529
35,527.5
35,526.5
36,525
36,524
36,522
36,521
36,519
37,517.5
37,515.5
38,514
38,512
38,510
39,507.5
38,506
39,503.5
40,501
39,499.5
40,497
41,494.5
42,492
41,489.5
42,487
42,484
43,481.5
44,478
45,475.5
45,472.5
26,575
45,468.5
26,574
46,465
46,461
46,458
47,454.5
47,450.5
48,442
29,556.5
29,555.5
29,553.5
29,552.5
32,532
34,528
37,514.5
37,513.5
40,505
40,502
41,500.5
31,566.5
31,566.5
28,536
43,490.5
31,565.5
31,565.5
45,486.5
31,565.5
45,484.5
32,565
45,482.5
32,565
32,565
32,565
33,564.5
53,475.5
32,564
33,564.5
33,564.5
34,564
49,462.5
34,564
51,459.5
34,564
34,564
35,563.5
52,450
34,563
53,446.5
35,562.5
35,562.5
35,562.5
34,562
36,562
36,562
36,561
36,561
36,560
37,559.5
36,559
37,558.5
37,558.5
37,557.5
37,557.5
38,557
38,557
38,556
39,555.5
38,555
39,554.5
39,554.5
39,553.5
40,553
40,552
40,551
40,551
40,550
40,549
40,549
41,548.5
40,548
40,547
41,546.5
41,545.5
42,545
41,544.5
41,543.5
42,543
42,542
43,541.5
44,541
43,540.5
43,539.5
43,538.5
44,538
44,538
44,537
44,536
45,535.5
46,535
45,532.5
46,532
46,531
47,530.5
47,529.5
47,527.5
47,526.5
47,525.5
